ID_x,OrderID,Client_ID,Product_ID,QTY,DataStamp,Day,Month,Year,First,Last,District,ID_y,Name,Price,Unit(g)
6263,3147,40,3,2,2015-12-05 08:46:18,5,12,2015,Paweł,Konieczny,Żoliborz,3,Product 3,13.99,341
6266,3148,34,1,4,2015-12-05 08:55:31,5,12,2015,Bartek,Baran,Wilanów,1,Product 1,7.99,374
6265,3148,34,2,7,2015-12-05 08:55:31,5,12,2015,Bartek,Baran,Wilanów,2,Product 2,11.99,456
6264,3148,34,3,4,2015-12-05 08:55:31,5,12,2015,Bartek,Baran,Wilanów,3,Product 3,13.99,341
6267,3149,68,5,2,2015-12-05 16:25:59,5,12,2015,Jan,Konieczny,Ursus,5,Product 5,23.99,750
6268,3150,44,1,7,2015-12-05 16:37:17,5,12,2015,Natalia,Wilk,Wawer,1,Product 1,7.99,374
6269,3150,44,2,8,2015-12-05 16:37:17,5,12,2015,Natalia,Wilk,Wawer,2,Product 2,11.99,456
6270,3150,44,4,4,2015-12-05 16:37:17,5,12,2015,Natalia,Wilk,Wawer,4,Product 4,17.99,67
6271,3151,64,1,6,2015-12-05 23:02:42,5,12,2015,Karolina,Sarna,Wilanów,1,Product 1,7.99,374
6272,3152,32,4,4,2015-12-06 01:19:20,6,12,2015,Edward,Brzoza,Wilanów,4,Product 4,17.99,67
6274,3153,38,1,6,2015-12-06 02:46:17,6,12,2015,Magdalena,Brzoza,Wilanów,1,Product 1,7.99,374
6273,3153,38,2,9,2015-12-06 02:46:17,6,12,2015,Magdalena,Brzoza,Wilanów,2,Product 2,11.99,456
6275,3154,30,2,8,2015-12-06 11:42:03,6,12,2015,Marek,Nowak,Włochy,2,Product 2,11.99,456
6276,3154,30,5,4,2015-12-06 11:42:03,6,12,2015,Marek,Nowak,Włochy,5,Product 5,23.99,750
6277,3155,83,1,7,2015-12-06 23:42:50,6,12,2015,Marek,Czarnek,Bielany,1,Product 1,7.99,374
6278,3155,83,4,8,2015-12-06 23:42:50,6,12,2015,Marek,Czarnek,Bielany,4,Product 4,17.99,67
6279,3156,52,1,5,2015-12-07 00:56:05,7,12,2015,Karolina,Czarnek,Żoliborz,1,Product 1,7.99,374
6280,3157,69,3,6,2015-12-07 02:05:58,7,12,2015,Natalia,Urban,Wola,3,Product 3,13.99,341
6281,3158,84,2,4,2015-12-07 10:12:10,7,12,2015,Agnieszka,Brzoza,Bemowo,2,Product 2,11.99,456
6282,3159,80,1,7,2015-12-07 12:15:46,7,12,2015,Paulina,Gajda,Ursynów,1,Product 1,7.99,374
6284,3160,75,1,5,2015-12-07 13:41:36,7,12,2015,Grzegorz,Brzoza,Bemowo,1,Product 1,7.99,374
6285,3160,75,4,4,2015-12-07 13:41:36,7,12,2015,Grzegorz,Brzoza,Bemowo,4,Product 4,17.99,67
6283,3160,75,5,3,2015-12-07 13:41:36,7,12,2015,Grzegorz,Brzoza,Bemowo,5,Product 5,23.99,750
6286,3161,91,2,9,2015-12-07 16:13:32,7,12,2015,Kamil,Bąk,Targówek,2,Product 2,11.99,456
6287,3161,91,3,8,2015-12-07 16:13:32,7,12,2015,Kamil,Bąk,Targówek,3,Product 3,13.99,341
6288,3162,80,1,3,2015-12-08 04:18:16,8,12,2015,Paulina,Gajda,Ursynów,1,Product 1,7.99,374
6289,3163,34,3,9,2015-12-08 04:31:25,8,12,2015,Bartek,Baran,Wilanów,3,Product 3,13.99,341
6290,3163,34,5,5,2015-12-08 04:31:25,8,12,2015,Bartek,Baran,Wilanów,5,Product 5,23.99,750
6291,3164,80,4,6,2015-12-08 08:15:45,8,12,2015,Paulina,Gajda,Ursynów,4,Product 4,17.99,67
6292,3165,99,3,4,2015-12-08 09:33:47,8,12,2015,Hubert,Pająk,Targówek,3,Product 3,13.99,341
6293,3165,99,4,9,2015-12-08 09:33:47,8,12,2015,Hubert,Pająk,Targówek,4,Product 4,17.99,67
6294,3166,21,1,6,2015-12-08 12:14:09,8,12,2015,Daniel,Pająk,Bemowo,1,Product 1,7.99,374
6295,3166,21,4,6,2015-12-08 12:14:09,8,12,2015,Daniel,Pająk,Bemowo,4,Product 4,17.99,67
6296,3166,21,5,9,2015-12-08 12:14:09,8,12,2015,Daniel,Pająk,Bemowo,5,Product 5,23.99,750
6297,3167,93,2,3,2015-12-08 14:10:11,8,12,2015,Ewa,Zając,Wawer,2,Product 2,11.99,456
6299,3168,47,1,8,2015-12-08 14:14:05,8,12,2015,Kamil,Nowak,Śródmieście,1,Product 1,7.99,374
6298,3168,47,2,7,2015-12-08 14:14:05,8,12,2015,Kamil,Nowak,Śródmieście,2,Product 2,11.99,456
6300,3168,47,3,2,2015-12-08 14:14:05,8,12,2015,Kamil,Nowak,Śródmieście,3,Product 3,13.99,341
6301,3169,80,3,2,2015-12-08 14:47:32,8,12,2015,Paulina,Gajda,Ursynów,3,Product 3,13.99,341
6302,3170,46,3,2,2015-12-09 12:38:22,9,12,2015,Monika,Mucha,Rembertów,3,Product 3,13.99,341
6303,3170,46,5,1,2015-12-09 12:38:22,9,12,2015,Monika,Mucha,Rembertów,5,Product 5,23.99,750
6305,3171,26,3,5,2015-12-09 22:40:30,9,12,2015,Katarzyna,Sarna,Wola,3,Product 3,13.99,341
6304,3171,26,4,8,2015-12-09 22:40:30,9,12,2015,Katarzyna,Sarna,Wola,4,Product 4,17.99,67
6306,3172,89,2,7,2015-12-09 23:30:58,9,12,2015,Grzegorz,Kruk,Wesoła,2,Product 2,11.99,456
6307,3172,89,5,5,2015-12-09 23:30:58,9,12,2015,Grzegorz,Kruk,Wesoła,5,Product 5,23.99,750
6308,3173,3,1,8,2015-12-10 08:06:08,10,12,2015,Łukasz,Żuraw,Śródmieście,1,Product 1,7.99,374
6309,3173,3,2,2,2015-12-10 08:06:08,10,12,2015,Łukasz,Żuraw,Śródmieście,2,Product 2,11.99,456
6310,3174,66,1,3,2015-12-10 11:40:57,10,12,2015,Agnieszka,Zając,Rembertów,1,Product 1,7.99,374
6312,3174,66,2,4,2015-12-10 11:40:57,10,12,2015,Agnieszka,Zając,Rembertów,2,Product 2,11.99,456
6311,3174,66,3,9,2015-12-10 11:40:57,10,12,2015,Agnieszka,Zając,Rembertów,3,Product 3,13.99,341
6313,3175,100,4,6,2015-12-10 22:26:09,10,12,2015,Natalia,Pająk,Wawer,4,Product 4,17.99,67
6314,3176,25,1,5,2015-12-11 05:44:37,11,12,2015,Aleksandra,Urban,Wawer,1,Product 1,7.99,374
6315,3176,25,5,5,2015-12-11 05:44:37,11,12,2015,Aleksandra,Urban,Wawer,5,Product 5,23.99,750
6316,3177,49,5,4,2015-12-11 06:40:45,11,12,2015,Joanna,Urban,Białołęka,5,Product 5,23.99,750
6317,3178,44,1,4,2015-12-11 12:29:37,11,12,2015,Natalia,Wilk,Wawer,1,Product 1,7.99,374
6318,3178,44,2,5,2015-12-11 12:29:37,11,12,2015,Natalia,Wilk,Wawer,2,Product 2,11.99,456
6319,3178,44,4,5,2015-12-11 12:29:37,11,12,2015,Natalia,Wilk,Wawer,4,Product 4,17.99,67
6320,3179,49,1,7,2015-12-11 12:30:28,11,12,2015,Joanna,Urban,Białołęka,1,Product 1,7.99,374
6321,3180,69,2,1,2015-12-11 19:31:44,11,12,2015,Natalia,Urban,Wola,2,Product 2,11.99,456
6322,3180,69,3,4,2015-12-11 19:31:44,11,12,2015,Natalia,Urban,Wola,3,Product 3,13.99,341
6323,3181,3,4,4,2015-12-11 21:18:37,11,12,2015,Łukasz,Żuraw,Śródmieście,4,Product 4,17.99,67
6325,3182,10,1,9,2015-12-12 09:08:52,12,12,2015,Kamil,Kaczor,Ursynów,1,Product 1,7.99,374
6324,3182,10,2,5,2015-12-12 09:08:52,12,12,2015,Kamil,Kaczor,Ursynów,2,Product 2,11.99,456
6326,3182,10,3,4,2015-12-12 09:08:52,12,12,2015,Kamil,Kaczor,Ursynów,3,Product 3,13.99,341
6328,3183,66,1,2,2015-12-12 15:01:46,12,12,2015,Agnieszka,Zając,Rembertów,1,Product 1,7.99,374
6329,3183,66,4,1,2015-12-12 15:01:46,12,12,2015,Agnieszka,Zając,Rembertów,4,Product 4,17.99,67
6327,3183,66,5,3,2015-12-12 15:01:46,12,12,2015,Agnieszka,Zając,Rembertów,5,Product 5,23.99,750
6330,3184,87,1,1,2015-12-12 20:09:21,12,12,2015,Igor,Żuraw,Wilanów,1,Product 1,7.99,374
6331,3184,87,3,1,2015-12-12 20:09:21,12,12,2015,Igor,Żuraw,Wilanów,3,Product 3,13.99,341
6333,3185,69,1,3,2015-12-12 21:33:54,12,12,2015,Natalia,Urban,Wola,1,Product 1,7.99,374
6332,3185,69,4,7,2015-12-12 21:33:54,12,12,2015,Natalia,Urban,Wola,4,Product 4,17.99,67
6334,3186,43,2,1,2015-12-12 23:37:37,12,12,2015,Hubert,Mazur,Wilanów,2,Product 2,11.99,456
6335,3186,43,3,5,2015-12-12 23:37:37,12,12,2015,Hubert,Mazur,Wilanów,3,Product 3,13.99,341
6336,3187,45,1,7,2015-12-13 00:58:37,13,12,2015,Aleksandra,Duda,Włochy,1,Product 1,7.99,374
6337,3187,45,3,9,2015-12-13 00:58:37,13,12,2015,Aleksandra,Duda,Włochy,3,Product 3,13.99,341
6338,3187,45,5,5,2015-12-13 00:58:37,13,12,2015,Aleksandra,Duda,Włochy,5,Product 5,23.99,750
6339,3188,84,2,6,2015-12-13 01:23:09,13,12,2015,Agnieszka,Brzoza,Bemowo,2,Product 2,11.99,456
6341,3189,56,2,2,2015-12-13 04:03:27,13,12,2015,Hubert,Wróbel,Wawer,2,Product 2,11.99,456
6340,3189,56,5,7,2015-12-13 04:03:27,13,12,2015,Hubert,Wróbel,Wawer,5,Product 5,23.99,750
6342,3190,47,3,8,2015-12-13 07:24:45,13,12,2015,Kamil,Nowak,Śródmieście,3,Product 3,13.99,341
6343,3190,47,5,1,2015-12-13 07:24:45,13,12,2015,Kamil,Nowak,Śródmieście,5,Product 5,23.99,750
6346,3191,76,1,5,2015-12-13 08:58:42,13,12,2015,Karolina,Dąb,Białołęka,1,Product 1,7.99,374
6344,3191,76,4,1,2015-12-13 08:58:42,13,12,2015,Karolina,Dąb,Białołęka,4,Product 4,17.99,67
6345,3191,76,5,9,2015-12-13 08:58:42,13,12,2015,Karolina,Dąb,Białołęka,5,Product 5,23.99,750
6348,3192,31,1,4,2015-12-13 15:51:24,13,12,2015,Adam,Mazur,Ursus,1,Product 1,7.99,374
6347,3192,31,3,1,2015-12-13 15:51:24,13,12,2015,Adam,Mazur,Ursus,3,Product 3,13.99,341
6349,3193,50,2,3,2015-12-13 18:17:49,13,12,2015,Igor,Kaczor,Targówek,2,Product 2,11.99,456
6351,3194,78,1,3,2015-12-13 18:35:34,13,12,2015,Magdalena,Gajda,Śródmieście,1,Product 1,7.99,374
6350,3194,78,3,8,2015-12-13 18:35:34,13,12,2015,Magdalena,Gajda,Śródmieście,3,Product 3,13.99,341
6352,3194,78,4,2,2015-12-13 18:35:34,13,12,2015,Magdalena,Gajda,Śródmieście,4,Product 4,17.99,67
6354,3195,65,2,6,2015-12-13 20:33:14,13,12,2015,Agnieszka,Kaczmarek,Bemowo,2,Product 2,11.99,456
6353,3195,65,4,9,2015-12-13 20:33:14,13,12,2015,Agnieszka,Kaczmarek,Bemowo,4,Product 4,17.99,67
6356,3196,73,1,6,2015-12-14 01:44:17,14,12,2015,Jan,Kaczmarek,Żoliborz,1,Product 1,7.99,374
6355,3196,73,5,5,2015-12-14 01:44:17,14,12,2015,Jan,Kaczmarek,Żoliborz,5,Product 5,23.99,750
6357,3197,31,3,4,2015-12-14 02:00:34,14,12,2015,Adam,Mazur,Ursus,3,Product 3,13.99,341
6359,3198,87,2,1,2015-12-14 02:22:57,14,12,2015,Igor,Żuraw,Wilanów,2,Product 2,11.99,456
6358,3198,87,4,5,2015-12-14 02:22:57,14,12,2015,Igor,Żuraw,Wilanów,4,Product 4,17.99,67
6360,3199,47,5,4,2015-12-14 05:24:36,14,12,2015,Kamil,Nowak,Śródmieście,5,Product 5,23.99,750
6361,3200,81,2,6,2015-12-14 06:32:29,14,12,2015,Marek,Zając,Ochota,2,Product 2,11.99,456
6363,3201,19,1,7,2015-12-14 17:20:18,14,12,2015,Filip,Konieczny,Bemowo,1,Product 1,7.99,374
6362,3201,19,4,8,2015-12-14 17:20:18,14,12,2015,Filip,Konieczny,Bemowo,4,Product 4,17.99,67
6364,3201,19,5,9,2015-12-14 17:20:18,14,12,2015,Filip,Konieczny,Bemowo,5,Product 5,23.99,750
6367,3202,41,1,6,2015-12-15 00:11:06,15,12,2015,Dominika,Żuraw,Żoliborz,1,Product 1,7.99,374
6366,3202,41,3,8,2015-12-15 00:11:06,15,12,2015,Dominika,Żuraw,Żoliborz,3,Product 3,13.99,341
6365,3202,41,5,9,2015-12-15 00:11:06,15,12,2015,Dominika,Żuraw,Żoliborz,5,Product 5,23.99,750
6368,3203,39,1,1,2015-12-15 01:58:18,15,12,2015,Kamil,Mucha,Praga-Północ,1,Product 1,7.99,374
6369,3203,39,3,3,2015-12-15 01:58:18,15,12,2015,Kamil,Mucha,Praga-Północ,3,Product 3,13.99,341
6370,3203,39,4,9,2015-12-15 01:58:18,15,12,2015,Kamil,Mucha,Praga-Północ,4,Product 4,17.99,67
6371,3204,62,3,1,2015-12-15 03:08:04,15,12,2015,Paweł,Wilk,Mokotów,3,Product 3,13.99,341
6372,3204,62,4,3,2015-12-15 03:08:04,15,12,2015,Paweł,Wilk,Mokotów,4,Product 4,17.99,67
6373,3204,62,5,6,2015-12-15 03:08:04,15,12,2015,Paweł,Wilk,Mokotów,5,Product 5,23.99,750
6374,3205,76,1,8,2015-12-15 11:11:36,15,12,2015,Karolina,Dąb,Białołęka,1,Product 1,7.99,374
6376,3206,50,1,4,2015-12-15 19:20:56,15,12,2015,Igor,Kaczor,Targówek,1,Product 1,7.99,374
6375,3206,50,5,4,2015-12-15 19:20:56,15,12,2015,Igor,Kaczor,Targówek,5,Product 5,23.99,750
6378,3207,25,1,3,2015-12-16 17:55:02,16,12,2015,Aleksandra,Urban,Wawer,1,Product 1,7.99,374
6377,3207,25,2,8,2015-12-16 17:55:02,16,12,2015,Aleksandra,Urban,Wawer,2,Product 2,11.99,456
6379,3208,15,1,6,2015-12-16 20:02:24,16,12,2015,Monika,Żuraw,Bemowo,1,Product 1,7.99,374
6380,3208,15,2,4,2015-12-16 20:02:24,16,12,2015,Monika,Żuraw,Bemowo,2,Product 2,11.99,456
6381,3209,37,2,4,2015-12-16 20:59:09,16,12,2015,Paweł,Kaczmarek,Wola,2,Product 2,11.99,456
6383,3209,37,4,4,2015-12-16 20:59:09,16,12,2015,Paweł,Kaczmarek,Wola,4,Product 4,17.99,67
6382,3209,37,5,1,2015-12-16 20:59:09,16,12,2015,Paweł,Kaczmarek,Wola,5,Product 5,23.99,750
6385,3210,35,1,8,2015-12-17 01:58:58,17,12,2015,Cezary,Urban,Ursus,1,Product 1,7.99,374
6384,3210,35,3,6,2015-12-17 01:58:58,17,12,2015,Cezary,Urban,Ursus,3,Product 3,13.99,341
6386,3210,35,4,6,2015-12-17 01:58:58,17,12,2015,Cezary,Urban,Ursus,4,Product 4,17.99,67
6389,3211,29,2,6,2015-12-17 11:57:56,17,12,2015,Paweł,Duda,Targówek,2,Product 2,11.99,456
6387,3211,29,3,2,2015-12-17 11:57:56,17,12,2015,Paweł,Duda,Targówek,3,Product 3,13.99,341
6388,3211,29,5,4,2015-12-17 11:57:56,17,12,2015,Paweł,Duda,Targówek,5,Product 5,23.99,750
6391,3212,27,2,7,2015-12-17 12:53:18,17,12,2015,Cezary,Pająk,Białołęka,2,Product 2,11.99,456
6392,3212,27,3,5,2015-12-17 12:53:18,17,12,2015,Cezary,Pająk,Białołęka,3,Product 3,13.99,341
6390,3212,27,4,6,2015-12-17 12:53:18,17,12,2015,Cezary,Pająk,Białołęka,4,Product 4,17.99,67
6393,3213,67,1,1,2015-12-17 15:48:37,17,12,2015,Łukasz,Kruk,Bielany,1,Product 1,7.99,374
6394,3214,18,4,6,2015-12-17 20:28:43,17,12,2015,Daniel,Lis,Żoliborz,4,Product 4,17.99,67
6396,3215,45,1,4,2015-12-17 21:19:48,17,12,2015,Aleksandra,Duda,Włochy,1,Product 1,7.99,374
6397,3215,45,3,5,2015-12-17 21:19:48,17,12,2015,Aleksandra,Duda,Włochy,3,Product 3,13.99,341
6395,3215,45,5,1,2015-12-17 21:19:48,17,12,2015,Aleksandra,Duda,Włochy,5,Product 5,23.99,750
6399,3216,17,1,8,2015-12-18 07:46:57,18,12,2015,Karolina,Baran,Bemowo,1,Product 1,7.99,374
6398,3216,17,2,8,2015-12-18 07:46:57,18,12,2015,Karolina,Baran,Bemowo,2,Product 2,11.99,456
6400,3217,16,1,7,2015-12-19 01:02:10,19,12,2015,Łukasz,Mucha,Żoliborz,1,Product 1,7.99,374
6401,3218,37,3,9,2015-12-19 11:53:11,19,12,2015,Paweł,Kaczmarek,Wola,3,Product 3,13.99,341
6402,3219,66,4,9,2015-12-20 12:28:28,20,12,2015,Agnieszka,Zając,Rembertów,4,Product 4,17.99,67
6404,3220,42,1,2,2015-12-20 18:05:23,20,12,2015,Paulina,Baran,Wawer,1,Product 1,7.99,374
6403,3220,42,4,9,2015-12-20 18:05:23,20,12,2015,Paulina,Baran,Wawer,4,Product 4,17.99,67
6405,3220,42,5,9,2015-12-20 18:05:23,20,12,2015,Paulina,Baran,Wawer,5,Product 5,23.99,750
6408,3221,37,2,8,2015-12-21 13:49:11,21,12,2015,Paweł,Kaczmarek,Wola,2,Product 2,11.99,456
6407,3221,37,3,8,2015-12-21 13:49:11,21,12,2015,Paweł,Kaczmarek,Wola,3,Product 3,13.99,341
6406,3221,37,4,1,2015-12-21 13:49:11,21,12,2015,Paweł,Kaczmarek,Wola,4,Product 4,17.99,67
6409,3222,36,3,7,2015-12-21 23:49:14,21,12,2015,Patrycja,Czarnek,Białołęka,3,Product 3,13.99,341
6412,3223,83,3,4,2015-12-22 12:12:48,22,12,2015,Marek,Czarnek,Bielany,3,Product 3,13.99,341
6411,3223,83,4,9,2015-12-22 12:12:48,22,12,2015,Marek,Czarnek,Bielany,4,Product 4,17.99,67
6410,3223,83,5,2,2015-12-22 12:12:48,22,12,2015,Marek,Czarnek,Bielany,5,Product 5,23.99,750
6413,3224,8,1,9,2015-12-22 14:59:27,22,12,2015,Dominika,Kruk,Wola,1,Product 1,7.99,374
6414,3224,8,3,4,2015-12-22 14:59:27,22,12,2015,Dominika,Kruk,Wola,3,Product 3,13.99,341
6415,3224,8,5,3,2015-12-22 14:59:27,22,12,2015,Dominika,Kruk,Wola,5,Product 5,23.99,750
6417,3225,20,1,9,2015-12-22 18:51:40,22,12,2015,Łukasz,Baran,Śródmieście,1,Product 1,7.99,374
6416,3225,20,3,9,2015-12-22 18:51:40,22,12,2015,Łukasz,Baran,Śródmieście,3,Product 3,13.99,341
6418,3226,76,4,2,2015-12-23 14:16:45,23,12,2015,Karolina,Dąb,Białołęka,4,Product 4,17.99,67
6419,3227,53,1,3,2015-12-23 15:59:04,23,12,2015,Agnieszka,Wróbel,Ochota,1,Product 1,7.99,374
6420,3227,53,2,6,2015-12-23 15:59:04,23,12,2015,Agnieszka,Wróbel,Ochota,2,Product 2,11.99,456
6421,3227,53,5,2,2015-12-23 15:59:04,23,12,2015,Agnieszka,Wróbel,Ochota,5,Product 5,23.99,750
6423,3228,70,1,3,2015-12-24 04:09:31,24,12,2015,Jan,Kaczmarek,Wola,1,Product 1,7.99,374
6422,3228,70,2,7,2015-12-24 04:09:31,24,12,2015,Jan,Kaczmarek,Wola,2,Product 2,11.99,456
6424,3229,10,4,1,2015-12-24 07:14:48,24,12,2015,Kamil,Kaczor,Ursynów,4,Product 4,17.99,67
6425,3229,10,5,1,2015-12-24 07:14:48,24,12,2015,Kamil,Kaczor,Ursynów,5,Product 5,23.99,750
6426,3230,57,2,3,2015-12-24 08:47:31,24,12,2015,Paulina,Żuraw,Włochy,2,Product 2,11.99,456
6427,3230,57,3,4,2015-12-24 08:47:31,24,12,2015,Paulina,Żuraw,Włochy,3,Product 3,13.99,341
6428,3230,57,4,2,2015-12-24 08:47:31,24,12,2015,Paulina,Żuraw,Włochy,4,Product 4,17.99,67
6429,3231,43,5,2,2015-12-24 12:04:38,24,12,2015,Hubert,Mazur,Wilanów,5,Product 5,23.99,750
6430,3232,63,1,9,2015-12-24 12:14:07,24,12,2015,Anna,Konieczny,Wola,1,Product 1,7.99,374
6432,3233,36,2,2,2015-12-24 15:16:30,24,12,2015,Patrycja,Czarnek,Białołęka,2,Product 2,11.99,456
6431,3233,36,3,2,2015-12-24 15:16:30,24,12,2015,Patrycja,Czarnek,Białołęka,3,Product 3,13.99,341
6433,3234,87,4,2,2015-12-24 16:22:15,24,12,2015,Igor,Żuraw,Wilanów,4,Product 4,17.99,67
6435,3235,60,1,8,2015-12-24 17:48:23,24,12,2015,Ewa,Żuraw,Bielany,1,Product 1,7.99,374
6436,3235,60,3,1,2015-12-24 17:48:23,24,12,2015,Ewa,Żuraw,Bielany,3,Product 3,13.99,341
6434,3235,60,5,4,2015-12-24 17:48:23,24,12,2015,Ewa,Żuraw,Bielany,5,Product 5,23.99,750
6438,3236,22,1,7,2015-12-24 18:19:46,24,12,2015,Marek,Wróbel,Wola,1,Product 1,7.99,374
6437,3236,22,3,4,2015-12-24 18:19:46,24,12,2015,Marek,Wróbel,Wola,3,Product 3,13.99,341
6439,3237,100,3,1,2015-12-24 21:45:50,24,12,2015,Natalia,Pająk,Wawer,3,Product 3,13.99,341
6441,3238,76,2,5,2015-12-25 06:56:39,25,12,2015,Karolina,Dąb,Białołęka,2,Product 2,11.99,456
6440,3238,76,5,3,2015-12-25 06:56:39,25,12,2015,Karolina,Dąb,Białołęka,5,Product 5,23.99,750
6442,3239,77,1,9,2015-12-25 14:54:09,25,12,2015,Monika,Nowak,Białołęka,1,Product 1,7.99,374
6443,3239,77,2,5,2015-12-25 14:54:09,25,12,2015,Monika,Nowak,Białołęka,2,Product 2,11.99,456
6445,3240,47,4,6,2015-12-25 16:58:00,25,12,2015,Kamil,Nowak,Śródmieście,4,Product 4,17.99,67
6444,3240,47,5,9,2015-12-25 16:58:00,25,12,2015,Kamil,Nowak,Śródmieście,5,Product 5,23.99,750
6448,3241,36,1,2,2015-12-25 19:47:57,25,12,2015,Patrycja,Czarnek,Białołęka,1,Product 1,7.99,374
6447,3241,36,2,8,2015-12-25 19:47:57,25,12,2015,Patrycja,Czarnek,Białołęka,2,Product 2,11.99,456
6446,3241,36,5,2,2015-12-25 19:47:57,25,12,2015,Patrycja,Czarnek,Białołęka,5,Product 5,23.99,750
6449,3242,10,1,3,2015-12-26 05:07:03,26,12,2015,Kamil,Kaczor,Ursynów,1,Product 1,7.99,374
6450,3242,10,3,5,2015-12-26 05:07:03,26,12,2015,Kamil,Kaczor,Ursynów,3,Product 3,13.99,341
6452,3243,44,1,3,2015-12-26 06:06:20,26,12,2015,Natalia,Wilk,Wawer,1,Product 1,7.99,374
6451,3243,44,3,8,2015-12-26 06:06:20,26,12,2015,Natalia,Wilk,Wawer,3,Product 3,13.99,341
6453,3243,44,4,3,2015-12-26 06:06:20,26,12,2015,Natalia,Wilk,Wawer,4,Product 4,17.99,67
6455,3244,27,2,3,2015-12-26 06:10:45,26,12,2015,Cezary,Pająk,Białołęka,2,Product 2,11.99,456
6454,3244,27,3,6,2015-12-26 06:10:45,26,12,2015,Cezary,Pająk,Białołęka,3,Product 3,13.99,341
6456,3245,46,3,3,2015-12-26 10:26:01,26,12,2015,Monika,Mucha,Rembertów,3,Product 3,13.99,341
6458,3246,95,1,1,2015-12-26 16:21:19,26,12,2015,Katarzyna,Baran,Wilanów,1,Product 1,7.99,374
6457,3246,95,3,3,2015-12-26 16:21:19,26,12,2015,Katarzyna,Baran,Wilanów,3,Product 3,13.99,341
6459,3247,10,2,3,2015-12-27 01:31:33,27,12,2015,Kamil,Kaczor,Ursynów,2,Product 2,11.99,456
6460,3247,10,5,7,2015-12-27 01:31:33,27,12,2015,Kamil,Kaczor,Ursynów,5,Product 5,23.99,750
6461,3248,78,1,4,2015-12-27 04:46:18,27,12,2015,Magdalena,Gajda,Śródmieście,1,Product 1,7.99,374
6463,3248,78,3,4,2015-12-27 04:46:18,27,12,2015,Magdalena,Gajda,Śródmieście,3,Product 3,13.99,341
6462,3248,78,4,9,2015-12-27 04:46:18,27,12,2015,Magdalena,Gajda,Śródmieście,4,Product 4,17.99,67
6464,3249,50,1,7,2015-12-27 08:12:57,27,12,2015,Igor,Kaczor,Targówek,1,Product 1,7.99,374
6466,3249,50,4,8,2015-12-27 08:12:57,27,12,2015,Igor,Kaczor,Targówek,4,Product 4,17.99,67
6465,3249,50,5,8,2015-12-27 08:12:57,27,12,2015,Igor,Kaczor,Targówek,5,Product 5,23.99,750
6468,3250,80,1,5,2015-12-27 10:29:39,27,12,2015,Paulina,Gajda,Ursynów,1,Product 1,7.99,374
6467,3250,80,5,1,2015-12-27 10:29:39,27,12,2015,Paulina,Gajda,Ursynów,5,Product 5,23.99,750
6469,3251,1,5,4,2015-12-27 16:42:54,27,12,2015,Cezary,Zając,Bielany,5,Product 5,23.99,750
6470,3252,12,3,2,2015-12-27 18:40:11,27,12,2015,Hubert,Mazur,Wola,3,Product 3,13.99,341
6471,3253,81,4,7,2015-12-28 11:02:34,28,12,2015,Marek,Zając,Ochota,4,Product 4,17.99,67
6472,3254,57,1,4,2015-12-28 13:55:26,28,12,2015,Paulina,Żuraw,Włochy,1,Product 1,7.99,374
6473,3255,29,3,3,2015-12-28 14:44:19,28,12,2015,Paweł,Duda,Targówek,3,Product 3,13.99,341
6474,3255,29,5,9,2015-12-28 14:44:19,28,12,2015,Paweł,Duda,Targówek,5,Product 5,23.99,750
6475,3256,96,1,2,2015-12-28 17:57:09,28,12,2015,Kamil,Żuraw,Praga-Południe,1,Product 1,7.99,374
6477,3256,96,2,2,2015-12-28 17:57:09,28,12,2015,Kamil,Żuraw,Praga-Południe,2,Product 2,11.99,456
6476,3256,96,4,3,2015-12-28 17:57:09,28,12,2015,Kamil,Żuraw,Praga-Południe,4,Product 4,17.99,67
6478,3257,94,5,7,2015-12-28 20:50:46,28,12,2015,Grzegorz,Sokół,Ochota,5,Product 5,23.99,750
6480,3258,25,1,8,2015-12-28 23:05:23,28,12,2015,Aleksandra,Urban,Wawer,1,Product 1,7.99,374
6481,3258,25,3,1,2015-12-28 23:05:23,28,12,2015,Aleksandra,Urban,Wawer,3,Product 3,13.99,341
6479,3258,25,4,4,2015-12-28 23:05:23,28,12,2015,Aleksandra,Urban,Wawer,4,Product 4,17.99,67
6483,3259,74,1,9,2015-12-29 04:50:01,29,12,2015,Edward,Gajda,Wola,1,Product 1,7.99,374
6482,3259,74,5,4,2015-12-29 04:50:01,29,12,2015,Edward,Gajda,Wola,5,Product 5,23.99,750
6484,3260,81,2,1,2015-12-29 05:32:24,29,12,2015,Marek,Zając,Ochota,2,Product 2,11.99,456
6485,3260,81,4,3,2015-12-29 05:32:24,29,12,2015,Marek,Zając,Ochota,4,Product 4,17.99,67
6486,3260,81,5,9,2015-12-29 05:32:24,29,12,2015,Marek,Zając,Ochota,5,Product 5,23.99,750
6487,3261,53,1,9,2015-12-29 17:44:48,29,12,2015,Agnieszka,Wróbel,Ochota,1,Product 1,7.99,374
6489,3261,53,2,2,2015-12-29 17:44:48,29,12,2015,Agnieszka,Wróbel,Ochota,2,Product 2,11.99,456
6488,3261,53,3,6,2015-12-29 17:44:48,29,12,2015,Agnieszka,Wróbel,Ochota,3,Product 3,13.99,341
6490,3262,88,1,3,2015-12-29 20:09:44,29,12,2015,Natalia,Brzoza,Praga-Południe,1,Product 1,7.99,374
